id	categories	canonical	display	expected	target	status	path_id
Lure Snake Naga	Consumables	Fresh Meat	Fresh Kill Slab	鲜肉	鲜肉	covered	81597
Lure Spider Queen Robot	Consumables	Spider Web Coil	Spider Web Coil	蜘蛛网线圈	蜘蛛网线圈	covered	81598
Lure Sting	Consumables	Buzzing Hive Fragment	Buzzing Hive Fragment	嗡鸣蜂巢碎片	嗡鸣蜂巢碎片	covered	81599
Lure Sunflora Pixie	Consumables	Sunborn Petal Tuft	Sunborn Petal Tuft	日生花瓣簇	日生花瓣簇	covered	81600
Lure Turtle King	Consumables	Tactical Power Node	Tactical Power Node	战术能量节点	战术能量节点	covered	81601
Lure Werewolf	Consumables	Fragment of the Pale Moon	Fragment of the Pale Moon	苍白之月的碎片	苍白之月的碎片	covered	81602
Lure Worm Creep	Consumables	Worm-Eaten Sediment	Worm-Eaten Sediment	虫蚀沉积物	虫蚀沉积物	covered	81603
Lure Zombie Goblin King	Consumables	Lost Shoe	Lost Shoe	遗失的鞋	遗失的鞋	covered	81604
Lurker	Cosmetics,Monsters	Creepy Crawly Pet | Lurker	Lurker	潜伏者	潜伏者	covered	83696
Lurker	Cosmetics,Monsters	Creepy Crawly Pet | Lurker	Lurker Card	潜伏者卡片	潜伏者卡片	covered	81416
Lurker	Cosmetics,Monsters	Creepy Crawly Pet | Lurker	Lurker Pet	诡异爬虫宠物	诡异爬虫宠物	covered	82073
Lute	Equips	Lute	Lute	鲁特琴	鲁特琴	covered	82814
Luxbane	Cosmetics,Equips	Luxbane	Luxbane	卢克斯班	卢克斯班	covered	82815
Luxspire	Cosmetics,Equips	Luxspire	Luxspire	勒克斯尖塔	勒克斯尖塔	covered	82816
Mace	Cosmetics,Equips	Mace	Mace	钉锤	钉锤	covered	82817
MaceMastery	SkillPassives	Mace Mastery	Mace Mastery	钉锤精通	钉锤精通	covered	83889
Mackerel	Junks	Mackerel	Mackerel	鲭鱼	鲭鱼	covered	83181
Mage	Archetypes,Artifacts	Arcane Origin | Mage	Arcane Origin	奥术本源	奥术本源	covered	81219
Mage	Archetypes,Artifacts	Arcane Origin | Mage	Mage	法师	法师	covered	81182
Mage	Archetypes,Artifacts	Arcane Origin | Mage	Spellthread	法纹	法纹	covered	82235
Mage Guard	Cosmetics,Equips	Mage Guard	Mage Guard	法师守卫	法师守卫	covered	82717
Mage Plate	Cosmetics,Equips	Mage Plate	Mage Plate	法师板甲	法师板甲	covered	82347
Mage_1	Cosmetics,Equips,SkillPassives	Elementalist	Elementalist	元素师	元素师	covered	83339
Mage_2	Cosmetics,Equips,SkillPassives	Spellshot	Spellshot	法术射击	法术射击	covered	83340
Mage_3	Cosmetics,Equips,SkillPassives	Blink Step	Blink Step	闪现步	闪现步	covered	83341
Mage_4	Cosmetics,Equips,SkillPassives	Ley Pulse	Ley Pulse	魔力脉冲	魔力脉冲	covered	83342
Mage_5	Cosmetics,Equips,SkillPassives	Frostglass	Frostglass	霜晶	霜晶	covered	83343
Mage_6	Cosmetics,Equips,SkillPassives	Combustion	Combustion	燃爆	燃爆	covered	83344
MageChest	Cosmetics,Equips	Spellthread Chest	Spellthread Chest	法术丝线胸甲	法术丝线胸甲	covered	82348
MageFeet	Cosmetics,Equips	Spellthread Shoes	Spellthread Shoes	法术丝线鞋	法术丝线鞋	covered	82349
MageLegs	Cosmetics,Equips	Spellthread Legs	Spellthread Legs	法术丝线护腿	法术丝线护腿	covered	82350
Magic	Artifacts	Arcanum	Arcanum	奥秘	奥秘	covered	81220
MagicExposure	Statuses	Magic Exposure	Magic Exposure	魔法易伤	魔法易伤	covered	84289
Mahi Mahi	Junks	Mahi Mahi	Mahi Mahi	鲯鳅	鲯鳅	covered	83182
Malachite	Junks	Malachite	Malachite	孔雀石	孔雀石	covered	83184
Malachite Piece	Junks	Malachite Piece	Malachite Piece	孔雀石片	孔雀石片	covered	83183
Mana Cask	Cosmetics,Equips	Mana Cask	Mana Cask	法力酒桶	法力酒桶	covered	82441
Mana Potion	Cosmetics,Equips	Elsi's Mana Potion | Mana Potion	Mana Potion	法力药水	法力药水	covered	82718
ManaEcho	Statuses	Mana Echo	Mana Echo	法力回响	法力回响	covered	84290
Mandarin	Junks	Mandarin	Mandarin	柑橘	柑橘	covered	83185
Mangrove	Junks	Mangrove	Mangrove	红树	红树	covered	83187
Mangrove Piece	Junks	Mangrove Piece	Mangrove Piece	红树木片	红树木片	covered	83186
Maple Tree	Junks	Maple Tree	Maple Tree	枫树	枫树	covered	83188
Marble	Junks	Marble	Marble	大理石	大理石	covered	83190
Marble Piece	Junks	Marble Piece	Marble Piece	大理石块	大理石块	covered	83189
Marked	Skills,Statuses	Mark Target | Marked	Mark Target	标记目标	标记目标	covered	84054
Marked	Skills,Statuses	Mark Target | Marked	Marked	标记	标记	covered	84291
Master	NPCs	Master	Master	大师	大师	covered	83861
Master Axe	Cosmetics,Equips	Master Axe	Master Axe	大师之斧	大师之斧	covered	82818
Master Codex	Cosmetics,Equips	Master Codex	Master Codex	大师法典	大师法典	covered	82819
Master Dagger	Cosmetics,Equips	Master Dagger	Master Dagger	大师匕首	大师匕首	covered	82820
Master Hammer	Cosmetics,Equips	Master Hammer	Master Hammer	大师战锤	大师战锤	covered	82821
Master Katar	Cosmetics,Equips	Master Katar	Master Katar	大师拳刃	大师拳刃	covered	82822
Master Revolver	Cosmetics,Equips	Master Pistol	Master Pistol	大师手枪	大师手枪	covered	82823
Master Scythe	Cosmetics,Equips	Master Scythe	Master Scythe	大师镰刀	大师镰刀	covered	82824
Master Slingshot	Cosmetics,Equips	Master Bow	Master Bow	大师之弓	大师之弓	covered	82825
Master Spear	Cosmetics,Equips	Master Spear	Master Spear	大师长矛	大师长矛	covered	82826
Master Sword	Cosmetics,Equips	Master Sword	Master Sword	大师之剑	大师之剑	covered	82827
Master Wand	Cosmetics,Equips	Master Staff | Master Wand	Master Wand	魔杖大师	魔杖大师	covered	82828
Material Box	Consumables	Material Box	Material Box	材料盒	材料盒	covered	81605
Matk	Artifacts	Starfire	Starfire	星火	星火	covered	81221
Mdef	Artifacts	Veilward	Veilward	帷幕守护	帷幕守护	covered	81222
MdefMult Gem	Gems	Ward Gem	Ward Gem	守护宝石	守护宝石	covered	82981
Meat	Junks	Meat	Meat	肉	肉	covered	83191
Mechanical Core	Cosmetics,Equips	Mechanical Core	Mechanical Core	机械核心	机械核心	covered	82442
Mega Ice Golem	Monsters	Ice Titan	Ice Titan	冰泰坦	冰泰坦	covered	83697
Mega Ice Golem	Monsters	Ice Titan	Ice Titan Card	冰泰坦卡片	冰泰坦卡片	covered	81417
Mega Ice Golem	Monsters	Ice Titan	Mega Ice Golem	冰泰坦	冰泰坦	covered	84384
Melee	Artifacts	Steelheart	Steelheart	钢铁之心	钢铁之心	covered	81223
Memory Card	Junks	Memory Card	Memory Card	存储卡	存储卡	covered	83192
Memory Fragment	Junks	Memory Fragment	Memory Fragment	记忆碎片	记忆碎片	covered	83193
Merchant	Archetypes	Merchant	Merchant	商人	商人	covered	81183
Metal Robot	Monsters	Metal Robot	Metal Robot	金属机器人	金属机器人	covered	83698
Metal Robot	Monsters	Metal Robot	Metal Robot Card	金属机器人卡片	金属机器人卡片	covered	81418
Meteor	Skills	Meteor	Meteor	陨星	陨星	covered	84055
Meteor Gem	Gems	Meteor Gem	Meteor Gem	陨星宝石	陨星宝石	covered	82982
Meteoric Staff	Cosmetics,Equips	Meteoric Staff	Meteoric Staff	陨星法杖	陨星法杖	covered	82829
MeteorStorm	Skills	Meteor Storm	Meteor Storm	陨星风暴	陨星风暴	covered	84056
Might	Statuses	Might	Might	威能	威能	covered	84292
Mimic Barrel	Cosmetics,Monsters	Barrel Mimic | Barrel Mimic Pet	Barrel Mimic	木桶拟态怪	木桶拟态怪	covered	83699
Mimic Barrel	Cosmetics,Monsters	Barrel Mimic | Barrel Mimic Pet	Barrel Mimic Card	木桶拟态怪卡片	木桶拟态怪卡片	covered	81419
Mimic Barrel	Cosmetics,Monsters	Barrel Mimic | Barrel Mimic Pet	Barrel Mimic Pet	木桶拟态怪宠物	木桶拟态怪宠物	covered	82074
Mimic Book	Cosmetics,Monsters	Book Mimic | False Grimoire Pet	Book Mimic	书本拟态怪	书本拟态怪	covered	83700
Mimic Book	Cosmetics,Monsters	Book Mimic | False Grimoire Pet	Book Mimic Card	书本拟态怪卡片	书本拟态怪卡片	covered	81420
Mimic Book	Cosmetics,Monsters	Book Mimic | False Grimoire Pet	Book Mimic Pet	伪魔典宠物	伪魔典宠物	covered	82075
Mimic Candle	Cosmetics,Monsters	Candle Mimic | Wicktrap Pet	Candle Mimic	蜡烛拟态怪	蜡烛拟态怪	covered	83701
Mimic Candle	Cosmetics,Monsters	Candle Mimic | Wicktrap Pet	Candle Mimic Card	蜡烛拟态怪卡片	蜡烛拟态怪卡片	covered	81421
Mimic Candle	Cosmetics,Monsters	Candle Mimic | Wicktrap Pet	Candle Mimic Pet	维克特拉普宠物	维克特拉普宠物	covered	82076
Mimic Living Trap	Cosmetics,Monsters	Safe Trap Pet | Trap Mimic	Trap Mimic	陷阱拟态怪	陷阱拟态怪	covered	83702
Mimic Living Trap	Cosmetics,Monsters	Safe Trap Pet | Trap Mimic	Trap Mimic Card	陷阱拟态怪卡片	陷阱拟态怪卡片	covered	81422
Mimic Living Trap	Cosmetics,Monsters	Safe Trap Pet | Trap Mimic	Trap Mimic Pet	安全陷阱宠物	安全陷阱宠物	covered	82077
Mimic Sword	Cosmetics,Monsters	Sharp Mimic Pet | Sword Mimic	Sword Mimic	剑之拟态怪	剑之拟态怪	covered	83703
Mimic Sword	Cosmetics,Monsters	Sharp Mimic Pet | Sword Mimic	Sword Mimic Card	剑之拟态怪卡片	剑之拟态怪卡片	covered	81423
Mimic Sword	Cosmetics,Monsters	Sharp Mimic Pet | Sword Mimic	Sword Mimic Pet	利刃拟态怪宠物	利刃拟态怪宠物	covered	82078
Mimic Treasure Chest	Cosmetics,Monsters	Chest Mimic | Treasure Mimic Pet	Chest Mimic	宝箱拟态怪	宝箱拟态怪	covered	83704
Mimic Treasure Chest	Cosmetics,Monsters	Chest Mimic | Treasure Mimic Pet	Chest Mimic Card	宝箱拟态怪卡片	宝箱拟态怪卡片	covered	81424
Mimic Treasure Chest	Cosmetics,Monsters	Chest Mimic | Treasure Mimic Pet	Chest Mimic Pet	宝箱拟态怪宠物	宝箱拟态怪宠物	covered	82079
MimicSeal	Skills	Mimic Seal	Mimic Seal	拟态封印	拟态封印	covered	84057
MindBreak	Statuses	Mind Break	Mind Break	心灵破碎	心灵破碎	covered	84293
Mindweave	Cosmetics,Equips	Mindweave	Mindweave	心灵编织	心灵编织	covered	82351
Mini Ice Bear A	Monsters	Ice Baby	Ice Baby	寒冰幼体	寒冰幼体	covered	83705
Mini Ice Bear A	Monsters	Ice Baby	Ice Baby Card	寒冰幼体卡片	寒冰幼体卡片	covered	81425
Mini Ice Bear B	Monsters	Festive Baby	Festive Baby	节日宝贝	节日宝贝	covered	83706
Mini Ice Bear B	Monsters	Festive Baby	Festive Baby Card	节日宝贝卡片	节日宝贝卡片	covered	81426
Mini Ice Cube A	Monsters	Ice Cube	Ice Cube	冰块	冰块	covered	83707
Mini Ice Cube A	Monsters	Ice Cube	Ice Cube Card	冰块卡片	冰块卡片	covered	81427
Mini Ice Cube B	Monsters	Shadow Cube	Shadow Cube	暗影方块	暗影方块	covered	83708
Mini Ice Cube B	Monsters	Shadow Cube	Shadow Cube Card	暗影方块卡片	暗影方块卡片	covered	81428
Mira	NPCs	Mira the Storage Clerk	Mira	仓库管理员米拉	仓库管理员米拉	covered	83862
Mirage Cloak	Cosmetics,Equips	Mirage Cloak	Mirage Cloak	幻影斗篷	幻影斗篷	covered	82352
Mischief Gift Box	Cosmetics,Equips	Mischief Gift Box	Mischief Gift Box	恶作剧礼盒	恶作剧礼盒	covered	82634
Mitre of Sanctity	Cosmetics,Equips	Mitre of Sanctity	Mitre of Sanctity	神圣法冠	神圣法冠	covered	82635
Mola Mola	Junks	Mola Mola	Mola Mola	翻车鱼	翻车鱼	covered	83194
Mole Rat	Monsters	Mole	Mole	鼹鼠	鼹鼠	covered	83710
Mole Rat	Monsters	Mole	Mole Card	鼹鼠卡片	鼹鼠卡片	covered	81430
Mole Rat King	Monsters	Dire Mole	Dire Mole	凶暴鼹鼠	凶暴鼹鼠	covered	83709
Mole Rat King	Monsters	Dire Mole	Dire Mole Card	凶暴鼹鼠卡片	凶暴鼹鼠卡片	covered	81429
Molten Core	Cosmetics,Equips	Sunstone Geode	Molten Core	日光石晶洞	日光石晶洞	covered	82443
Monk	Archetypes	Monk	Monk	武僧	武僧	covered	81184
Monster Bat	Cosmetics,Monsters	Bloatwing Pet | Nightwing	Nightwing	夜翼	夜翼	covered	83712
Monster Bat	Cosmetics,Monsters	Bloatwing Pet | Nightwing	Nightwing Card	夜翼卡片	夜翼卡片	covered	81432
Monster Bat	Cosmetics,Monsters	Bloatwing Pet | Nightwing	Nightwing Pet	膨胀之翼宠物	膨胀之翼宠物	covered	82080
Monster Bat King	Monsters	Nightlord	Nightlord	夜王	夜王	covered	83711
Monster Bat King	Monsters	Nightlord	Nightlord Card	夜王卡片	夜王卡片	covered	81431
Moonfrost	Cosmetics,Equips	Moonfrost	Moonfrost	月霜	月霜	covered	82830
Moonrock	Junks	Moonrock	Moonrock	月岩	月岩	covered	83195
Moonshadow Hat	Cosmetics,Equips	Moonshadow Hat	Moonshadow Hat	月影帽	月影帽	covered	82636
Moonstone	Junks	Moonstone	Moonstone	月光石	月光石	covered	83197
Moonstone Piece	Junks	Moonstone Piece	Moonstone Piece	月光石碎片	月光石碎片	covered	83196
Moonweave Gloves	Cosmetics,Equips	Moonweave Band	Moon Band	月纹指环	月纹指环	covered	82282
Moray Eel	Junks	Moray Eel	Moray Eel	海鳗	海鳗	covered	83198
Mosquito Bug	Monsters	Gnat	Gnat	小飞虫	小飞虫	covered	83713
Mosquito Bug	Monsters	Gnat	Gnat Card	小飞虫卡片	小飞虫卡片	covered	81433
Mosquito Pester	Cosmetics,Monsters	Buzzbite Pet | Mosquito	Mosquito	蚊子	蚊子	covered	83714
Mosquito Pester	Cosmetics,Monsters	Buzzbite Pet | Mosquito	Mosquito Card	蚊子卡片	蚊子卡片	covered	81434
Mosquito Pester	Cosmetics,Monsters	Buzzbite Pet | Mosquito	Mosquito Pet	嗡咬虫宠物	嗡咬虫宠物	covered	82081
Mosquito Stinger	Monsters	Bloodsucker	Bloodsucker	吸血虫	吸血虫	covered	83715
Mosquito Stinger	Monsters	Bloodsucker	Bloodsucker Card	吸血虫卡片	吸血虫卡片	covered	81435
Moth Celestial	Monsters	Celestial Moth	Celestial Moth	星界飞蛾	星界飞蛾	covered	83716
Moth Celestial	Monsters	Celestial Moth	Celestial Moth Card	星界飞蛾卡片	星界飞蛾卡片	covered	81436
Moth Luna	Monsters	Luna Moth	Luna Moth	月神蛾	月神蛾	covered	83717
Moth Luna	Monsters	Luna Moth	Luna Moth Card	月神蛾卡片	月神蛾卡片	covered	81437
Moth Moon	Cosmetics,Monsters	Moon Moth | Moonveil Moth Pet	Moon Moth	月蛾	月蛾	covered	83718
Moth Moon	Cosmetics,Monsters	Moon Moth | Moonveil Moth Pet	Moon Moth Card	月蛾卡片	月蛾卡片	covered	81438
Moth Moon	Cosmetics,Monsters	Moon Moth | Moonveil Moth Pet	Moon Moth Pet	月面蛾宠物	月面蛾宠物	covered	82082
Mount	Skills	Mount	Mount	坐骑	坐骑	covered	84058
Mount_AngelLion	Cosmetics	Angel Lion	Angel Lion	天使狮子	天使狮子	covered	82018
Mount_BananaDuck	Cosmetics	Banana Duck	Banana Duck	香蕉鸭	香蕉鸭	covered	82019
Mount_DemonDragon	Cosmetics	Demon Dragon	Demon Dragon	恶魔巨龙	恶魔巨龙	covered	82020
Mount_FireFox	Cosmetics	Pyronyx	Pyronyx	派瑞尼克斯	派瑞尼克斯	covered	82021
Mount_FloraWhale	Cosmetics	Flora Whale	Flora Whale	弗洛拉鲸鱼	弗洛拉鲸鱼	covered	82022
Mount_IceFox	Cosmetics	Polarian	Polarian	北极星	北极星	covered	82036
Mounted	Statuses	Mounted	Mounted	已骑乘	已骑乘	covered	84294
MountMastery	Skills	Gryphon Riding	Gryphon Riding	狮鹫骑术	狮鹫骑术	covered	84059
Mouth_Demonic_F	Cosmetics	Demonic Female Mouth	Demonic Female Mouth	恶魔女嘴	恶魔女嘴	covered	82037
Mouth_Demonic_M	Cosmetics	Demonic Male Mouth	Demonic Male Mouth	恶魔男嘴	恶魔男嘴	covered	82038
MoveSpd Gem	Gems	Stride Gem	Stride Gem	步伐宝石	步伐宝石	covered	82983
Movespeed	Artifacts	Windborne	Windborne	御风	御风	covered	81224
Mp	Artifacts	Aethercore	Aethercore	以太核心	以太核心	covered	81225
MpCost Gem	Gems	Channel Gem	Channel Gem	引导宝石	引导宝石	covered	82984
MpMult Gem	Gems	Mind Gem	Mind Gem	心灵宝石	心灵宝石	covered	82985
Multistrike	SkillPassives,Statuses	Multistrike	Multistrike	多重打击	多重打击	covered	84295
Mushroom	Cosmetics,Junks,Monsters	Capkin Pet | Mushroom | Shroom	Mushroom	蘑菇	蘑菇	covered	83199
Mushroom	Cosmetics,Junks,Monsters	Capkin Pet | Mushroom | Shroom	Shroom	蘑菇	蘑菇	covered	83719
Mushroom	Cosmetics,Junks,Monsters	Capkin Pet | Mushroom | Shroom	Shroom Card	蘑菇卡片	蘑菇卡片	covered	81439
Mushroom	Cosmetics,Junks,Monsters	Capkin Pet | Mushroom | Shroom	Shroom Pet	卡普金宠物	卡普金宠物	covered	82083
Mylodon	Junks	Mylodon	Mylodon	巨爪地懒	巨爪地懒	covered	83200
Mystery Mount Box	Consumables	Mystery Mount Egg	Mystery Mount Egg	神秘坐骑蛋	神秘坐骑蛋	covered	81606
Mystery Pet Box	Consumables	Mystery Pet Egg	Mystery Pet Egg	神秘宠物蛋	神秘宠物蛋	covered	81607
Mystic Hat	Cosmetics,Equips	Mystic Hat	Mystic Hat	秘法帽	秘法帽	covered	82637
Mystic Hood	Cosmetics,Equips	Mystic Hood	Mystic Hood	秘法兜帽	秘法兜帽	covered	82638
Napoleon Fish	Junks	Crowned Reef Fish	Napoleon Fish	拿破仑鱼	拿破仑鱼	covered	83201
Necromancer	Archetypes	Necromancer	Necromancer	死灵法师	死灵法师	covered	81185
Necromancer_1	Artifacts	Gravebound	Gravebound	墓缚	墓缚	covered	81226
Necronomicon	Cosmetics,Equips	Necronomicon	Necronomicon	死灵之书	死灵之书	covered	82831
Neko Hood	Cosmetics,Equips	Neko Hood	Neko Hood	猫咪兜帽	猫咪兜帽	covered	82639
Nexus Robot	Monsters	Nexus Robot	Nexus Robot	中枢机器人	中枢机器人	covered	83720
Nexus Robot	Monsters	Nexus Robot	Nexus Robot Card	中枢机器人卡片	中枢机器人卡片	covered	81440
Night Chest	Cosmetics,Equips	Night Armor	Night Armor	夜幕铠甲	夜幕铠甲	covered	82353
Night Feet	Cosmetics,Equips	Night Boots	Night Boots	夜幕长靴	夜幕长靴	covered	82354
Night Helm	Cosmetics,Equips	Night Helm	Night Helm	夜幕头盔	夜幕头盔	covered	82640
Night Legs	Cosmetics,Equips	Night Greaves	Night Greaves	夜幕胫甲	夜幕胫甲	covered	82355
Night Shield	Cosmetics,Equips	Compass of Dawn	Compass of Dawn	黎明罗盘	黎明罗盘	covered	82719
Nightfang Stud	Cosmetics,Equips	Nightfang Stud	Nightfang Stud	夜牙耳钉	夜牙耳钉	covered	82283
Nightmare	Monsters	Apparition	Apparition	幽魂	幽魂	covered	83721
Nightmare	Monsters	Apparition	Apparition Card	幽魂卡片	幽魂卡片	covered	81441
Nightmare Fragment	Junks	Umbral Fragment	Umbral Fragment	幽影碎片	幽影碎片	covered	83202
NightmareAcolyte	Monsters	Umbral Acolyte	Umbral Acolyte	幽影侍祭	幽影侍祭	covered	83722
NightmareAcolyte	Monsters	Umbral Acolyte	Umbral Acolyte Card	幽影侍祭卡片	幽影侍祭卡片	covered	81442
NightmareBerserker	Monsters	Umbral Berserker	Umbral Berserker	幽影狂战士	幽影狂战士	covered	83723
NightmareBerserker	Monsters	Umbral Berserker	Umbral Berserker Card	幽影狂战士卡片	幽影狂战士卡片	covered	81443
NightmareBerserkerBoss	Monsters	Echo Berserker	Echo Berserker	回声狂战士	回声狂战士	covered	83724
NightmareBerserkerBoss	Monsters	Echo Berserker	Echo Berserker Card	回声狂战士卡片	回声狂战士卡片	covered	81444
NightmareGunslinger	Monsters	Umbral Gunslinger	Umbral Gunslinger	幽影枪手	幽影枪手	covered	83725
NightmareGunslinger	Monsters	Umbral Gunslinger	Umbral Gunslinger Card	幽影枪手卡片	幽影枪手卡片	covered	81445
NightmareGunslingerBoss	Monsters	Echo Gunslinger	Echo Gunslinger	回声枪手	回声枪手	covered	83726
NightmareGunslingerBoss	Monsters	Echo Gunslinger	Echo Gunslinger Card	回声枪手卡片	回声枪手卡片	covered	81446
NightmareKnight	Monsters	Umbral Knight	Umbral Knight	幽影骑士	幽影骑士	covered	83727
NightmareKnight	Monsters	Umbral Knight	Umbral Knight Card	幽影骑士卡片	幽影骑士卡片	covered	81447
NightmareMage	Monsters	Umbral Mage	Umbral Mage	幽影法师	幽影法师	covered	83728
NightmareMage	Monsters	Umbral Mage	Umbral Mage Card	幽影法师卡片	幽影法师卡片	covered	81448
NightmareNecromancer	Monsters	Umbral Necromancer	Umbral Necromancer	幽影死灵法师	幽影死灵法师	covered	83729
NightmareNecromancer	Monsters	Umbral Necromancer	Umbral Necromancer Card	幽影死灵法师卡片	幽影死灵法师卡片	covered	81449
NightmareNecromancerBoss	Monsters	Echo Necromancer	Echo Necromancer	回声死灵法师	回声死灵法师	covered	83730
NightmareNecromancerBoss	Monsters	Echo Necromancer	Echo Necromancer Card	回声死灵法师卡片	回声死灵法师卡片	covered	81450
NightmarePaladin	Monsters	Umbral Paladin	Umbral Paladin	幽影圣骑士	幽影圣骑士	covered	83731
NightmarePaladin	Monsters	Umbral Paladin	Umbral Paladin Card	幽影圣骑士卡片	幽影圣骑士卡片	covered	81451
NightmarePaladinBoss	Monsters	Echo Paladin	Echo Paladin	回声圣骑士	回声圣骑士	covered	83732
NightmarePaladinBoss	Monsters	Echo Paladin	Echo Paladin Card	回声圣骑士卡片	回声圣骑士卡片	covered	81452
NightmarePriest	Monsters	Umbral Priest	Umbral Priest	幽影牧师	幽影牧师	covered	83733
NightmarePriest	Monsters	Umbral Priest	Umbral Priest Card	幽影牧师卡片	幽影牧师卡片	covered	81453
NightmarePriestBoss	Monsters	Echo Priest	Echo Priest	回声牧师	回声牧师	covered	83734
NightmarePriestBoss	Monsters	Echo Priest	Echo Priest Card	回声牧师卡片	回声牧师卡片	covered	81454
